,newinfections,hospitalized,recovered,deceased
16067,2851,403,216560,2296
16088,1933,387,218304,2308
16109,3477,382,220294,2314
16130,2502,376,221951,2318
16151,1692,368,223051,2328
16172,1997,384,224240,2334
16193,3641,384,226571,2340
16214,2342,368,228661,2348
16235,2326,361,231189,2356
16256,2173,361,232903,2366
16277,2100,357,234255,2375
16298,1619,363,235430,2382
16319,1431,367,236407,2395
16340,2869,360,238275,2405
16361,2002,344,239603,2408
16382,1837,343,241104,2412
16403,1858,330,242432,2417
16424,1873,330,244752,2422
16445,1494,311,247121,2426
16466,759,317,248144,2428
16487,849,319,249268,2436
16508,3551,311,250951,2441
16529,2308,309,252985,2449
16550,2479,299,254476,2460
16571,2362,300,256757,2465
16592,2119,303,258857,2465
16613,823,302,259610,2472
16634,1316,301,260573,2479
16655,3057,313,263816,2485
