,newinfections,hospitalized,recovered,deceased
14802,1936,198,124833,1615
14823,1807,207,127159,1620
14844,1619,216,129669,1622
14865,593,223,130447,1623
14886,2037,225,133495,1631
14907,1827,228,134961,1634
14928,1672,230,136902,1640
14949,1426,225,139326,1646
14970,1453,224,141372,1649
14991,1359,224,144033,1652
15012,597,229,145387,1657
15033,1262,212,147720,1665
15054,1604,214,149630,1670
15075,1318,211,151118,1676
15096,1106,201,152748,1682
15117,891,200,154376,1688
15138,910,203,156175,1692
15159,375,210,156898,1692
15180,1009,211,158712,1697
15201,1034,204,160322,1701
15222,1025,194,161579,1706
15243,911,190,162907,1709
15264,843,178,164178,1713
15285,820,186,165663,1715
15306,369,183,166154,1717
15327,999,172,167539,1722
15348,893,166,168582,1724
15369,777,164,169537,1725
15390,876,159,170458,1725
15411,729,155,171434,1729
15432,667,153,172595,1730
15453,311,157,173022,1733
15474,961,156,174310,1738
15495,908,148,175191,1742
15516,935,152,175965,1742
15537,1068,147,176695,1746
15558,987,141,177516,1749
15579,1132,135,177790,1750
15600,501,147,178283,1750
15621,1635,145,179933,1751
15642,1499,140,180700,1754
15663,1771,147,181367,1756
15684,1836,152,182179,1756
15705,1714,159,183027,1757
15726,1824,160,184135,1760
15747,795,171,184545,1762
15768,2746,172,185902,1766
15789,2303,171,187016,1768
15810,2522,186,188224,1770
15831,2307,179,189546,1772
15852,1989,190,190990,1772
15873,1907,193,192804,1774
15894,764,202,193517,1777
15915,2474,196,195906,1778
15936,2150,195,197665,1780
15957,1807,203,199369,1782
15978,1926,204,201296,1786
15999,1690,203,203481,1788
16020,1544,214,205937,1791
16041,688,216,206792,1792
16062,2180,220,209457,1799
16083,1821,227,211296,1801
16104,1517,233,213064,1805
16125,1639,246,214880,1808
16146,1383,255,216776,1813
16167,1203,267,218830,1815
16188,500,269,219632,1818
16209,1745,284,222114,1822
16230,1473,282,223825,1824
16251,1270,277,225389,1824
16272,1267,279,226927,1824
16293,1138,282,228648,1824
16314,1130,284,230484,1825
16335,621,285,231089,1825
16356,1256,278,233001,1825
