,newinfections,hospitalized,recovered,deceased
14829,9814,1492,785060,9088
14850,5062,1480,795407,9139
14871,13857,1492,808155,9202
14892,10287,1435,821897,9233
14913,10178,1438,834179,9275
14934,8957,1432,851672,9303
14955,8702,1416,863992,9321
14976,7955,1422,873701,9330
14997,4041,1431,889098,9377
15018,10789,1420,901858,9405
15039,7948,1391,913986,9446
15060,7362,1350,923303,9466
15081,6592,1320,935789,9495
15102,6257,1291,944467,9510
15123,5615,1307,953371,9519
15144,3035,1286,963782,9548
15165,7614,1220,972738,9574
15186,5813,1184,982444,9594
15207,6059,1163,990990,9605
15228,5510,1101,999619,9623
15249,5053,1076,1007694,9631
15270,4743,1026,1013472,9633
15291,2320,1039,1020955,9654
15312,6116,1040,1029259,9676
15333,4394,970,1036347,9688
15354,4252,927,1042608,9703
15375,3536,884,1048363,9712
15396,3578,846,1054338,9725
15417,2708,816,1058652,9730
15438,1380,787,1064499,9751
15459,4275,789,1071186,9770
15480,3650,715,1077225,9784
15501,3627,682,1081991,9803
15522,3622,685,1086649,9813
15543,3866,682,1090289,9821
15564,3421,638,1093348,9824
15585,1948,621,1097699,9836
15606,5852,604,1102973,9847
15627,4303,575,1107275,9854
15648,5233,570,1111332,9867
15669,5001,570,1117139,9873
15690,5189,572,1122986,9876
15711,5190,589,1128351,9882
15732,2806,606,1130816,9891
15753,9179,590,1135948,9902
15774,7595,612,1140747,9906
15795,8370,604,1145071,9913
15816,8409,628,1149182,9922
15837,7903,625,1153223,9924
15858,7130,643,1156100,9928
15879,3500,633,1160222,9932
15900,10788,650,1166610,9956
15921,8093,654,1171748,9965
15942,8828,648,1178416,9967
15963,8517,674,1184984,9977
15984,8243,688,1189167,9979
16005,7471,698,1195754,9979
16026,3723,733,1200078,9986
16047,11755,753,1211612,9999
16068,8469,737,1218281,10008
16089,8393,762,1224679,10015
16110,7903,767,1230673,10034
16131,7537,759,1235857,10040
16152,6373,771,1240036,10047
16173,3384,764,1244795,10053
16194,10099,760,1255904,10066
16215,7277,756,1267496,10078
16236,7435,756,1274370,10084
16257,7224,751,1283480,10095
16278,6795,745,1290884,10102
16299,4302,745,1295706,10103
16320,2862,747,1303096,10113
16341,9248,745,1312431,10126
16362,6279,726,1318782,10135
16383,6627,728,1326216,10147
16404,6679,735,1333461,10153
16425,6971,738,1339805,10158
16446,6419,721,1344041,10159
