,newinfections,hospitalized,recovered,deceased
7964,598,538,66609,2943
7985,866,553,67002,2955
8006,991,558,67474,2971
8027,971,563,67864,2985
8048,953,569,68368,3000
8069,604,595,68796,3010
8090,398,602,69080,3027
8111,672,607,69401,3042
8132,986,614,70144,3057
8153,1058,622,70659,3076
8174,910,624,71211,3097
8195,906,644,71782,3111
8216,578,677,72384,3126
8237,405,693,72547,3144
8258,548,703,73162,3166
8279,762,714,73444,3186
8300,842,723,75045,3199
8321,768,728,75733,3227
8342,672,727,76560,3241
8363,446,746,77208,3264
8384,301,766,77618,3275
8405,447,751,78183,3290
8426,644,746,78986,3307
8447,720,733,80072,3322
8468,513,715,81081,3338
8489,452,674,81785,3358
8510,342,664,82381,3376
8531,150,678,82871,3386
8552,63,685,83006,3402
8573,286,663,83630,3424
8594,457,631,84780,3453
8615,336,606,85596,3482
8636,392,591,86285,3494
8657,208,594,86792,3506
8678,82,604,86987,3517
8699,371,568,87799,3534
8720,226,543,88216,3546
8741,267,510,88552,3558
8762,392,475,89283,3579
8783,155,453,89582,3588
8804,221,434,90024,3601
8825,52,423,90169,3611
8846,277,395,90876,3618
8867,263,387,91187,3626
8888,210,362,91534,3635
8909,124,359,91773,3645
8930,204,328,92149,3653
8951,184,319,92472,3664
8972,100,323,92601,3671
8993,186,299,92998,3681
9014,112,296,93020,3687
9035,213,280,93724,3697
9056,108,269,93878,3700
9077,223,246,94304,3711
9098,24,251,94416,3714
9119,51,243,94450,3717
9140,133,243,94813,3720
9161,174,226,95172,3723
9182,80,214,95383,3726
9203,86,203,95588,3732
9224,90,178,95790,3740
9245,68,173,95953,3741
9266,38,169,95994,3744
9287,70,156,96209,3746
9308,75,138,96430,3752
9329,100,116,96638,3760
9350,36,106,96756,3765
9371,68,90,96923,3768
9392,33,88,97013,3768
9413,16,87,97045,3768
9434,42,80,97219,3770
9455,56,77,97404,3773
9476,41,71,97485,3775
9497,38,67,97594,3777
9518,39,60,97672,3777
9539,31,66,97748,3778
9560,2,67,97759,3778
9581,34,65,97887,3780
9602,30,56,97989,3782
9623,33,49,98069,3784
9644,21,47,98151,3785
9665,76,43,98244,3787
9686,34,41,98295,3787
9707,8,43,98307,3787
9728,19,41,98395,3788
9749,35,38,98505,3788
9770,6,39,98516,3790
9791,28,35,98562,3791
9812,70,31,98624,3792
9833,13,29,98660,3792
9854,10,30,98679,3792
9875,45,32,98742,3793
9896,25,26,98793,3793
9917,42,24,98848,3794
9938,23,20,98887,3794
9959,36,15,98956,3794
9980,11,12,98986,3794
10001,4,13,98997,3794
10022,12,13,99043,3795
10043,23,10,99073,3795
10064,23,8,99100,3797
10085,23,5,99142,3798
10106,15,5,99192,3799
10127,7,7,99198,3799
10148,2,10,99198,3799
10169,15,9,99315,3799
10190,9,9,99348,3785
10211,25,10,102843,3787
10232,20,13,102864,3787
10253,19,14,102895,3787
10274,8,14,102907,3787
10295,3,14,102911,3788
10316,16,10,102939,3789
10337,12,8,102961,3789
10358,15,8,102976,3789
10379,21,6,103000,3789
10400,10,8,103009,3789
10421,9,6,103021,3789
10442,2,6,103024,3789
10463,13,8,103029,3789
10484,22,7,103047,3789
10505,19,6,103059,3789
10526,17,7,103071,3789
10547,28,5,103084,3789
10568,6,5,103094,3789
10589,17,4,103098,3789
10610,15,5,103107,3789
10631,42,6,103148,3789
10652,21,6,103168,3789
10673,26,7,103192,3789
10694,30,8,103208,3789
10715,16,9,103220,3789
10736,6,9,103225,3789
10757,0,9,103225,3789
10778,92,8,103273,3789
10799,56,8,103298,3789
10820,56,9,103314,3789
10841,68,9,103339,3789
10862,41,11,103356,3789
10883,20,10,103363,3789
10904,89,12,103387,3789
10925,75,11,103433,3790
10946,96,12,103470,3790
10967,98,17,103498,3790
10988,88,17,103551,3790
11009,50,19,103591,3790
11030,22,22,103604,3790
11051,94,26,103650,3790
11072,133,25,103740,3790
11093,111,23,103821,3790
11114,104,23,103889,3791
11135,111,22,103966,3791
11156,48,25,104036,3791
11177,10,27,104084,3791
11198,75,30,104135,3791
11219,155,31,104272,3791
11240,101,32,104360,3791
11261,109,29,104454,3792
11282,99,33,104545,3792
11303,61,35,104619,3792
11324,16,37,104644,3792
11345,79,33,104678,3795
11366,128,39,104811,3795
11387,68,36,104906,3795
11408,113,37,104974,3795
11429,103,39,105077,3796
11450,78,41,105152,3796
11471,25,45,105206,3796
11492,99,42,105273,3796
11513,222,39,105358,3797
