,newinfections,hospitalized,recovered,deceased
13726,1165,496,381094,11909
13747,1215,507,381779,11910
13768,1791,532,382549,11912
13789,1652,554,383183,11916
13810,1206,596,383709,11916
13831,1227,628,384318,11922
13852,1853,650,385203,11925
13873,1861,664,386226,11929
13894,2197,677,387190,11938
13915,2510,720,388139,11940
13936,2326,720,389123,11948
13957,1569,752,389849,11951
13978,1581,824,390656,11953
13999,3218,894,391993,11962
14020,3290,918,393433,11970
14041,4304,935,395137,11983
14062,4609,980,396645,11991
14083,3756,1013,397868,11995
14104,1523,1081,398621,11997
14125,4611,1147,399988,12010
14146,7933,1210,402163,12023
14167,9671,1246,404771,12029
14188,11515,1278,407345,12037
14209,11501,1330,409901,12050
14230,7450,1350,411620,12059
14251,2619,1403,412682,12065
14272,4583,1466,413888,12072
14293,20453,1528,418921,12093
14314,16937,1582,423770,12107
14335,14103,1649,428031,12119
14356,7652,1730,431722,12136
14377,18220,1810,439138,12153
14398,10240,1869,443463,12165
14419,8571,1985,448998,12178
14440,18607,2059,461328,12191
14461,17147,2081,472330,12207
14482,14741,2076,483273,12225
14503,14609,2077,495604,12246
14524,14350,2084,507810,12268
14545,8857,2159,514322,12291
14566,9564,2207,523656,12313
14587,18095,2208,540184,12348
14608,15733,2205,554347,12384
14629,15328,2199,567842,12415
14650,14675,2195,582378,12440
14671,13378,2227,595250,12451
14692,8673,2275,601271,12462
14713,7526,2293,611105,12481
14734,18656,2259,633268,12504
14755,14207,2258,650309,12516
14776,11089,2248,666835,12532
14797,10979,2242,682723,12546
14818,9568,2200,697947,12572
14839,6244,2208,706525,12583
14860,6241,2238,721022,12601
14881,9988,2213,741651,12629
14902,8487,2166,756350,12657
14923,6912,2107,768357,12672
14944,6921,2093,783192,12696
14965,5484,2047,794639,12716
14986,3584,2034,800773,12720
15007,3688,2060,810609,12733
15028,6446,2015,824453,12758
15049,4875,1979,833790,12785
15070,4027,1893,841727,12795
15091,3891,1829,850150,12817
15112,3252,1743,856985,12827
15133,2145,1723,860509,12834
15154,2497,1718,866681,12849
15175,3677,1640,873773,12876
15196,3142,1543,879015,12903
15217,3059,1470,883874,12920
15238,2569,1368,888710,12936
15259,2393,1275,893096,12944
15280,1519,1317,895084,12948
15301,2047,1272,899098,12956
15322,2788,1223,903418,12977
15343,2393,1165,906724,12993
15364,2192,1115,909781,13005
15385,1948,1055,912815,13017
15406,1826,1008,915410,13023
15427,960,1000,916774,13026
15448,1342,989,919360,13030
15469,2099,959,922593,13047
15490,1961,880,925070,13066
15511,1787,834,927321,13073
15532,1794,773,929611,13075
15553,1719,729,931697,13079
15574,1108,732,932733,13083
15595,1537,736,934678,13092
15616,2330,727,937044,13100
15637,1899,685,938809,13109
15658,2244,664,940551,13113
15679,1945,619,942292,13117
15700,1902,622,944083,13119
15721,1335,624,945120,13122
15742,1892,648,946858,13127
15763,3206,638,949167,13134
15784,2811,614,950902,13138
15805,2967,598,952771,13141
15826,2575,606,954673,13147
15847,2736,597,956599,13150
15868,1627,603,957659,13154
15889,2315,596,959806,13161
15910,3345,591,962557,13166
15931,2820,585,964667,13169
15952,3086,592,966941,13172
15973,2805,592,969571,13173
15994,2525,589,972075,13175
16015,1542,610,973397,13175
16036,2325,630,975900,13180
16057,3874,626,979174,13187
16078,3088,638,981579,13189
