,newinfections,hospitalized,recovered,deceased
4273,4,5,450,23
4294,1,6,450,23
4315,6,4,454,23
4336,2,4,455,23
4357,3,4,458,23
4378,5,6,459,23
4399,1,5,460,23
4420,31,6,463,23
4441,2,6,466,23
4462,3,4,468,23
4483,4,4,471,23
4504,5,4,476,23
4525,5,5,479,23
4546,7,3,479,24
4567,4,5,487,24
4588,1,6,490,24
4609,6,4,498,24
4630,1,4,498,24
4651,4,5,505,24
4672,0,3,507,25
4693,15,2,509,25
4714,2,3,515,25
4735,6,3,520,25
4756,1,4,521,25
4777,6,6,523,25
4798,11,8,524,25
4819,10,7,543,26
4840,28,9,548,26
4861,7,9,556,26
4882,49,10,559,26
4903,18,9,563,26
4924,30,7,566,26
4945,21,8,573,26
4966,65,9,573,26
4987,27,12,575,26
5008,38,12,575,26
5029,26,12,581,26
5050,22,10,591,26
5071,28,14,594,26
5092,56,14,606,26
5113,66,18,640,27
5134,26,22,640,28
5155,101,22,651,28
5176,66,21,664,29
5197,19,23,674,31
5218,94,23,675,32
5239,114,24,692,32
5260,83,23,702,37
5281,101,23,703,40
5302,101,27,703,41
5323,93,30,705,41
5344,26,35,733,41
5365,107,34,746,42
5386,76,34,749,45
5407,152,34,749,45
5428,91,46,752,48
5449,98,45,831,49
5470,42,51,834,56
5491,71,56,840,57
5512,73,62,841,61
5533,63,62,848,62
5554,121,61,914,66
5575,85,67,916,67
5596,126,63,968,71
5617,147,69,995,72
5638,98,65,1219,80
5659,154,74,1237,84
5680,139,60,1402,86
5701,157,60,1416,92
5722,93,62,1445,94
5743,91,67,1497,95
5764,71,71,1516,96
5785,106,76,1528,99
5806,108,78,1530,103
5827,79,73,1631,108
5848,148,71,1802,113
5869,114,74,1864,117
5890,87,76,1875,118
5911,60,77,1942,120
5932,95,74,2158,127
5953,53,75,2362,127
5974,176,74,2364,129
5995,152,70,2432,133
6016,36,66,2438,135
6037,52,61,2438,141
6058,43,58,2711,144
6079,14,57,2713,145
6100,22,60,2715,147
6121,73,58,2720,152
6142,72,64,2858,160
6163,119,63,2861,162
6184,40,69,2862,163
6205,37,67,2934,166
6226,25,68,2951,168
6247,67,68,2963,172
6268,73,66,3016,172
6289,49,69,3060,172
6310,62,69,3114,173
6331,98,68,3160,175
6352,11,64,3473,175
6373,27,60,3791,177
6394,115,60,3841,178
6415,68,59,3878,179
6436,28,63,3877,181
6457,1,63,3881,182
6478,7,65,3882,184
6499,7,64,3996,186
6520,44,63,4191,188
6541,88,61,4425,191
6562,106,57,4719,192
6583,21,60,4722,194
6604,18,62,4740,195
6625,82,64,4890,197
6646,14,65,5015,202
6667,27,66,5123,202
6688,68,63,5124,205
6709,76,61,5407,209
6730,38,62,5603,210
6751,112,63,5632,212
6772,25,65,5692,213
6793,24,65,5769,218
6814,97,64,5901,219
6835,107,65,5974,222
6856,39,63,6026,226
6877,101,64,6085,230
6898,70,68,6178,231
6919,33,70,6268,233
6940,18,71,6270,238
6961,54,66,6283,240
6982,34,64,6404,243
7003,57,61,6454,244
7024,48,58,6501,248
7045,102,59,6568,249
7066,40,59,6622,254
7087,14,58,6675,259
7108,63,59,6733,261
7129,83,57,6800,263
7150,79,61,6842,265
7171,83,62,6879,267
7192,93,67,6928,267
7213,54,70,6934,268
7234,31,66,6989,272
7255,78,71,7059,276
7276,80,73,7087,282
7297,101,75,7121,284
7318,78,78,7178,285
7339,91,80,7224,288
7360,84,82,7254,293
7381,21,79,7323,295
7402,144,75,7357,296
7423,75,73,7388,302
7444,107,72,7463,303
7465,73,74,7522,306
7486,112,78,7590,308
7507,41,85,7648,310
7528,7,91,7703,314
7549,120,89,7778,319
7570,149,89,7858,322
7591,114,91,7904,327
7612,93,104,7969,331
7633,67,105,8052,333
7654,83,110,8119,336
7675,26,121,8121,341
7696,110,110,8236,343
7717,65,124,8309,346
7738,131,111,8389,349
7759,63,112,8460,349
7780,144,112,8564,351
7801,41,117,8646,352
7822,18,113,8712,354
7843,116,113,8751,357
7864,56,121,8838,359
7885,137,115,8931,370
7906,49,108,9042,373
7927,67,113,9121,378
7948,35,115,9206,379
7969,24,125,9271,379
7990,80,123,9360,381
8011,84,125,9462,387
8032,73,120,9516,395
8053,104,119,9598,397
8074,52,114,9668,399
8095,17,121,9721,400
8116,18,109,9767,402
8137,77,113,9877,406
8158,81,107,10000,411
