,newinfections,hospitalized,recovered,deceased
12578,334,177,452888,11800
12599,342,163,453170,11800
12620,398,166,453584,11800
12641,253,164,453911,11800
12662,155,166,454035,11802
12683,294,181,454514,11807
12704,455,186,454915,11810
12725,446,181,455260,11814
12746,381,191,455552,11815
12767,457,188,455916,11815
12788,398,186,456181,11815
12809,220,187,456262,11815
12830,475,204,456605,11817
12851,539,196,456946,11820
12872,508,196,457251,11821
12893,523,196,457502,11823
12914,532,195,457842,11827
12935,388,197,458045,11829
12956,362,201,458171,11833
12977,336,210,458321,11834
12998,781,214,458929,11836
13019,734,223,459416,11841
13040,792,232,459790,11842
13061,773,234,460239,11846
13082,708,247,460476,11848
13103,432,260,460626,11849
13124,883,270,461235,11856
13145,931,281,461725,11858
13166,1077,280,462182,11863
13187,1029,298,462556,11870
13208,1125,313,463090,11872
13229,878,316,463504,11875
13250,712,334,463756,11876
13271,1278,339,464465,11881
13292,1435,357,465190,11888
13313,1603,361,465809,11892
13334,1283,367,466423,11892
13355,1928,371,467141,11905
13376,1261,386,467642,11907
13397,870,404,467887,11910
13418,1632,434,468733,11918
13439,1931,452,469460,11922
13460,2066,474,470344,11930
13481,2036,484,471147,11935
13502,2113,520,471896,11941
13523,2082,548,472688,11947
13544,1265,555,473075,11953
13565,2362,600,474346,11963
13586,2656,614,475730,11977
13607,2873,639,476876,11983
13628,3116,664,478106,11992
13649,2560,691,479359,12000
13670,2219,715,480408,12003
13691,1709,755,481048,12005
13712,2960,829,482589,12014
13733,3516,787,484182,12020
13754,1928,847,485049,12027
13775,3993,892,486837,12042
13796,4062,930,489001,12050
13817,3271,928,490725,12055
13838,2096,952,491467,12065
13859,4088,1019,494101,12084
13880,3677,1064,496679,12103
13901,3383,1109,499202,12125
13922,5577,1134,501669,12135
13943,4016,1127,504292,12161
13964,3442,1142,505969,12170
13985,2304,1161,507025,12175
14006,4716,1220,510345,12201
14027,4522,1218,513603,12221
14048,5023,1248,517113,12241
14069,5074,1251,520684,12257
14090,5402,1235,523674,12281
14111,2093,1221,524513,12282
14132,2816,1277,526183,12306
14153,7403,1215,529347,12335
14174,8666,1347,533505,12358
14195,10376,1319,537441,12365
14216,9028,1351,540042,12383
14237,14270,1318,543707,12395
14258,3816,1308,544602,12408
14279,6468,1356,546271,12417
14300,16602,1405,550075,12445
14321,16871,1429,554554,12473
14342,18129,1354,558178,12487
14363,6846,1509,560444,12520
14384,21056,1557,564581,12539
14405,13973,1613,566736,12559
14426,7492,1638,568464,12583
14447,21504,1706,574439,12612
14468,19811,1584,584745,12621
14489,17956,1601,593713,12659
14510,18357,1704,603704,12688
14531,19539,1730,606564,12704
14552,13094,1690,615840,12725
14573,6381,1728,618861,12753
14594,25166,1753,644343,12797
14615,21209,1743,656361,12830
14636,21833,1727,669339,12862
14657,19117,1697,683068,12888
14678,18773,1663,703229,12926
14699,14976,1629,707205,12938
14720,6188,1605,718701,12955
14741,24312,1732,779369,13008
14762,19820,1749,811248,13044
14783,18998,1742,827301,13066
14804,16518,1705,849390,13097
14825,15631,1653,868497,13133
14846,11233,1640,882329,13146
14867,4877,1660,890425,13169
14888,16045,1672,937732,13210
14909,14190,1642,959194,13240
