,newinfections,hospitalized,recovered,deceased
2227,1,1,359,27
2248,0,1,362,27
2269,1,1,362,27
2290,0,1,362,27
2311,0,1,363,27
2332,0,1,363,27
2353,0,1,363,27
2374,0,1,364,27
2395,0,1,364,27
2416,0,1,364,27
2437,0,1,366,27
2458,0,1,366,27
2479,0,1,366,27
2500,0,1,366,27
2521,0,1,366,27
2542,0,1,367,27
2563,0,1,367,27
2584,0,1,367,27
2605,0,1,367,27
2626,0,1,372,27
2647,1,1,372,27
2668,0,1,372,27
2689,0,0,373,27
2710,0,0,373,27
2731,2,0,373,27
2752,0,0,373,27
2773,0,0,373,27
2794,0,0,373,27
2815,0,0,373,27
2836,1,1,373,27
2857,0,2,373,27
2878,0,3,373,27
2899,1,3,374,27
2920,0,3,374,27
2941,0,3,374,27
2962,0,3,374,27
2983,0,3,373,27
3004,0,3,373,27
3025,0,3,373,27
3046,0,3,373,27
3067,3,2,373,28
3088,0,2,373,28
3109,0,2,373,28
3130,36,2,373,28
3151,3,2,373,28
3172,0,2,373,28
3193,1,2,374,28
3214,0,2,374,28
3235,1,2,374,28
3256,0,2,374,28
3277,0,2,374,28
3298,0,2,374,28
3319,3,2,374,28
3340,0,2,374,28
3361,1,2,374,28
3382,0,2,374,28
3403,0,2,374,28
3424,1,2,373,28
3445,0,2,373,28
3466,21,2,373,28
3487,1,2,373,28
3508,0,2,373,28
3529,0,0,376,28
3550,1,0,376,28
3571,0,0,377,28
3592,1,0,377,28
3613,4,0,390,28
3634,4,0,392,28
3655,0,0,392,28
3676,0,0,392,28
3697,8,0,393,28
3718,1,0,393,28
3739,2,0,393,28
3760,0,0,403,28
3781,3,0,403,28
3802,5,1,403,28
3823,0,2,404,28
3844,3,2,404,28
3865,3,2,406,28
3886,6,2,406,28
3907,4,2,407,28
3928,5,2,408,28
3949,1,2,408,28
3970,0,2,408,28
3991,1,2,408,28
4012,2,2,408,28
4033,15,3,408,28
4054,7,4,412,28
4075,7,4,412,28
4096,9,5,413,28
4117,1,5,418,28
4138,8,5,420,28
4159,14,5,421,28
4180,6,5,422,28
4201,12,5,423,28
4222,5,6,427,28
4243,3,6,429,28
4264,0,6,429,28
4285,5,7,429,28
4306,5,7,431,28
4327,5,7,434,28
4348,0,7,437,28
4369,3,7,438,28
4390,6,7,443,28
4411,1,8,447,28
4432,14,11,447,28
4453,17,13,449,28
4474,9,14,454,28
4495,13,14,458,28
4516,25,15,459,28
4537,47,14,468,29
4558,7,14,468,29
4579,6,14,471,29
4600,32,13,472,29
4621,33,13,474,29
4642,16,13,482,30
4663,49,17,486,33
4684,14,17,497,33
4705,14,32,498,33
4726,4,32,502,33
4747,15,35,504,35
4768,22,35,511,35
4789,22,35,514,35
4810,37,36,524,35
4831,13,36,527,35
4852,11,36,528,35
4873,8,34,532,37
4894,9,35,534,37
4915,37,36,536,37
4936,57,36,548,38
4957,57,40,550,38
4978,48,43,555,39
4999,22,52,559,39
5020,17,52,561,39
5041,85,52,584,39
5062,83,52,611,42
5083,89,58,621,42
5104,50,58,630,44
5125,77,58,639,44
5146,8,72,651,44
5167,77,75,661,44
5188,120,80,670,47
5209,86,81,684,47
5230,95,81,699,48
5251,117,90,704,49
5272,150,97,705,49
5293,111,101,714,51
